"","date","BTC","ETH","XRP","BCH","LTC","EOS","BNB","XLM","ADA","TRX","XMR","MIOTA","LINK","DASH","XTZ","ETC","NEO","XEM","DOGE","ZEC","BAT","DCR","QTUM","ZRX","OMG"
"116",2018-01-28,11786.3,1246.01,1.4,1746.25,193.87,15.02,13.54,0.634421,0.670286,0.065495,332.17,2.52,0.760601,812.24,4.58,32.9,152.16,1.03,0.007465,471.99,0.650049,93.24,43.76,1.98,17.09
"117",2018-01-29,11296.4,1182.36,1.32,1657.14,181.66,14.01,12.76,0.589283,0.623204,0.064001,316.63,2.58,0.697712,767.69,3.28,31.71,168.14,0.935431,0.006967,448.61,0.607161,98.73,43.41,1.85,16.91
"118",2018-01-30,10106.3,1071.13,1.14,1470.55,165.28,11.56,11.25,0.489648,0.531913,0.053761,274.02,2.22,0.596778,676.91,3.44,27.13,146.28,0.776491,0.006024,383.47,0.509349,89.28,37.33,1.59,14.92
"119",2018-01-31,10221.1,1118.31,1.16,1486.89,163.35,12.2,11.15,0.539797,0.519315,0.054454,272.89,2.31,0.620146,697.46,3.39,28.76,145.76,0.779857,0.00601,397.88,0.517065,97.83,42.12,1.85,15.74
"120",2018-02-01,9170.54,1036.79,0.96253,1274.35,142.3,10.21,9.52,0.456455,0.421672,0.046227,240.96,1.91,0.520347,617.04,3.06,24.97,126,0.618265,0.005029,400.74,0.462054,83.38,35.68,1.6,13.99
"121",2018-02-02,8830.75,915.78,0.884784,1191.14,131.38,9.79,9.65,0.405075,0.390534,0.040799,235.63,1.81,0.494574,586.88,2.85,23.07,120.13,0.582652,0.004475,383.55,0.416206,80.29,30.26,1.3,13.25
"122",2018-02-03,9174.91,964.02,0.924043,1272.5,160.25,9.84,9.75,0.430056,0.438836,0.044472,251.59,1.99,0.518558,637.37,3.18,24.2,122.96,0.628795,0.005164,388.55,0.448572,88.91,29.93,1.39,14.05
"123",2018-02-04,8277.01,834.68,0.815703,1165.38,148.02,8.61,8.46,0.377231,0.379303,0.037933,221.05,1.74,0.434371,549.96,3.07,21.04,107.46,0.55087,0.004399,346.91,0.385504,73.89,26.19,1.15,12.06
"124",2018-02-05,6955.27,697.95,0.691799,887.41,125.33,7.06,6.71,0.331192,0.327371,0.030161,179.49,1.45,0.341506,451.43,2.41,16.53,82.37,0.449672,0.003533,303.61,0.295087,58.98,20.54,0.817119,9.27
"125",2018-02-06,7754,793.12,0.776393,974.53,142.99,8.34,8.29,0.370811,0.369753,0.036478,212.29,1.62,0.425248,528.5,2.46,19.39,105.95,0.5842,0.004361,372.39,0.357246,72.74,24.05,1.02,11.37
"126",2018-02-07,7621.3,757.07,0.723895,957.96,138.2,7.61,8.1,0.342125,0.340447,0.032746,207.27,1.6,0.376771,521.99,2.42,18.16,102.5,0.536718,0.004297,354.35,0.340785,68.51,21.78,0.993355,10.9
"127",2018-02-08,8265.59,817.81,0.805263,1284.56,149.47,8.51,8.6,0.363565,0.356584,0.036725,247.22,1.78,0.41108,605.01,2.95,21.79,112.43,0.543094,0.004566,435.91,0.372876,72.51,26.48,1.07,11.89
"128",2018-02-09,8736.98,883.86,0.954428,1312.11,163.95,9.65,9.73,0.401068,0.391602,0.047968,260.43,1.96,0.435194,637.82,3.17,26,117.57,0.590486,0.005,475.72,0.387052,81.49,31.16,1.14,13.2
"129",2018-02-10,8621.9,860.41,1.07,1257.31,155.59,9.1,9.26,0.406856,0.405872,0.048699,250.03,1.86,0.419874,634.1,3.27,24.52,110.63,0.590511,0.004989,483.42,0.361326,76.97,30.27,1.1,12.51
"130",2018-02-11,8129.97,814.66,1,1217.64,148.99,8.41,8.7,0.370005,0.369769,0.042401,229.49,1.7,0.416157,580.02,2.98,24.13,103.4,0.52864,0.004956,434.16,0.333647,69.02,27.48,0.979054,11.86
"131",2018-02-12,8926.57,868.71,1.08,1283.91,161.57,9.18,9.32,0.395649,0.384315,0.046116,247.57,1.87,0.490282,620.56,3.22,29.88,113.25,0.557894,0.005472,462.24,0.380451,77.35,30.13,1.03,12.84
"132",2018-02-13,8598.31,845.26,1.03,1231.98,159.55,9.21,8.99,0.410614,0.373314,0.043356,234.69,1.81,0.570759,595.47,2.61,33.96,111.18,0.533186,0.005638,447.13,0.347663,73.25,30.11,0.967812,12.99
"133",2018-02-14,9494.63,923.56,1.14,1362.27,213.36,9.97,10.4,0.453888,0.396908,0.045936,276.66,2.03,0.568253,678.98,2.5,35.04,122.52,0.570005,0.00673,483.79,0.395896,81.28,32.55,1.07,15.66
"134",2018-02-15,10166.4,936.98,1.15,1375.81,225.43,10.17,10.93,0.453556,0.409368,0.046496,303.25,2.13,0.565251,703.86,2.57,34.53,123.29,0.561359,0.007347,486.75,0.414574,87.52,33.06,1.4,16.67
"135",2018-02-16,10233.9,944.21,1.14,1552.2,230.12,10.02,11.2,0.455446,0.40381,0.052449,296.48,2.1,0.639628,698.86,2.69,35.03,128.85,0.568887,0.007034,481.52,0.435563,90.42,33.02,1.29,18.17
"136",2018-02-17,11112.7,974.11,1.2,1551.39,229.46,10.15,11.69,0.479075,0.419883,0.054914,325.67,2.2,0.672487,742.16,2.75,34.99,136.75,0.59888,0.007049,490.84,0.479139,96.26,33.56,1.28,18.29
"137",2018-02-18,10551.8,923.92,1.12,1487.46,215.74,9.38,10.7,0.450399,0.385618,0.049606,300.12,1.98,0.761761,689.28,2.87,34.88,127.38,0.530407,0.006424,451.02,0.4246,84.94,31.24,1.16,16.66
"138",2018-02-19,11225.3,943.86,1.14,1534.77,223.06,9.68,11.08,0.452932,0.391472,0.051542,316.49,2.09,0.774362,728.73,3.44,39.29,137.47,0.529261,0.006697,472.97,0.425791,88.21,32.66,1.18,17.69
"139",2018-02-20,11403.7,895.37,1.09,1418.73,232.85,9.28,9.9,0.402289,0.378779,0.046861,304.4,1.91,0.699926,685.04,3.91,38.47,128.36,0.484397,0.007094,438.57,0.391724,80.92,31.11,1.01,18.4
"140",2018-02-21,10690.4,849.97,1.02,1308.46,213.35,8.76,9.38,0.396765,0.364441,0.04458,322.61,1.76,0.653669,670.39,3.53,36.63,120.96,0.464439,0.006581,434.8,0.363677,75.55,28.56,0.943307,18.06
"141",2018-02-22,10005,812.84,0.941788,1219.49,195.31,8.09,8.9,0.366447,0.337871,0.040674,282.76,1.62,0.601923,632.96,4.06,32.81,114.08,0.432245,0.006259,397.79,0.341856,72.36,26.37,0.903932,16.6
"142",2018-02-23,10301.1,864.19,0.998855,1270.71,209.31,8.58,9.69,0.381985,0.345258,0.042875,285.71,1.75,0.674791,631.66,4.69,38.04,121.65,0.439576,0.006648,416.32,0.359387,76.1,28.1,0.979024,17.57
"143",2018-02-24,9813.07,840.52,0.954402,1193.27,209.42,8.19,9.14,0.355163,0.322966,0.040929,273.79,1.78,0.650958,595.01,4.84,38.84,118.57,0.406426,0.006324,392.28,0.339745,71.84,26.6,0.920412,16.75
"144",2018-02-25,9664.73,844.81,0.943487,1178.1,220.48,7.9,9.35,0.357302,0.344033,0.039883,281.02,1.82,0.675715,591.69,4.67,36.41,118.46,0.398644,0.006142,391.25,0.356711,72.04,25.94,0.974205,16.77
"145",2018-02-26,10366.7,869.32,0.956859,1250.56,220.96,8.13,9.9,0.364579,0.338335,0.041769,293.61,1.87,0.691446,621.27,3.96,36.08,134.17,0.402877,0.006339,404.24,0.365594,75.54,28.81,1.03,17.97
"146",2018-02-27,10725.6,878.27,0.947305,1246.66,216.6,8.57,10.66,0.362051,0.335536,0.042731,302.54,1.97,0.723957,615.85,4.36,36.25,142.5,0.401762,0.006291,408.97,0.365449,77.91,28,0.99308,20.14
"147",2018-02-28,10397.9,855.2,0.904583,1204.16,202.9,8.41,10.44,0.333916,0.312581,0.04335,285.7,1.86,0.661447,584.29,4.23,33.69,133.24,0.401794,0.006018,382.03,0.340086,74.41,26.22,0.917173,18.62
"148",2018-03-01,10951,872.2,0.928347,1291.92,209.75,8.63,10.51,0.339314,0.304397,0.048847,314.04,1.97,0.663065,617.53,4.39,33.76,129.05,0.416245,0.006215,400.28,0.374938,79.54,26.82,0.962535,19.21
"149",2018-03-02,11086.4,856.85,0.910144,1275.18,212.56,8.09,10.22,0.320107,0.293504,0.052947,344.73,1.92,0.652742,603.63,4.31,30.77,124.24,0.395159,0.005482,387.84,0.405679,80.65,26.08,0.938003,18.52
"150",2018-03-03,11489.7,857.22,0.907804,1270.38,210.64,8,10.22,0.350168,0.297106,0.048918,352.95,1.86,0.628706,610.52,4.41,29.19,122.14,0.377967,0.005301,387.67,0.379234,80.68,25.79,0.917723,17.9
"151",2018-03-04,11512.6,866.68,1.01,1289.08,213.8,8.18,10.35,0.36193,0.300787,0.047801,368.97,1.89,0.592818,620.48,4.26,29.69,119.36,0.356651,0.005502,409.29,0.376859,80.63,26.43,0.921463,17.94
"152",2018-03-05,11573.3,853.68,0.959368,1268.03,211.18,8.05,10.11,0.352031,0.297622,0.046776,373.25,1.88,0.586738,614.58,4.05,26.84,113.02,0.353482,0.005218,391.87,0.375513,82.38,26.61,0.887579,17.22
"153",2018-03-06,10779.9,816.95,0.922887,1206.04,196.6,7.25,9.38,0.337911,0.285357,0.043958,346.4,1.7,0.53387,578.51,3.62,25.1,105.11,0.339163,0.00461,384.43,0.338273,72.9,25.1,0.784441,15.86
"154",2018-03-07,9965.57,752.83,0.87121,1092.16,185.84,6.51,9.03,0.329103,0.247281,0.038601,339.15,1.53,0.521148,513.74,3.4,22.12,100.44,0.297047,0.004024,347.58,0.299935,66.78,21.93,0.696557,14.5
"155",2018-03-08,9395.01,704.6,0.825857,1040.21,176.51,6.2,8.31,0.311938,0.221743,0.036425,278.64,1.4,0.486422,493.82,3.04,22.67,91.57,0.341636,0.004025,318.39,0.271218,58.67,20.03,0.641815,13.74
"156",2018-03-09,9337.55,728.92,0.849761,1067.02,187.17,6.13,8.31,0.311859,0.222207,0.036981,288.09,1.39,0.480877,499.5,3.08,22.48,92.67,0.33807,0.004146,310.95,0.259717,61.12,19.53,0.645375,15.02
"157",2018-03-10,8866,686.89,0.796627,1005.93,177.73,5.8,7.67,0.292661,0.209873,0.034928,257.04,1.31,0.46771,484.35,3.01,20.91,85.58,0.341924,0.003973,288.51,0.261025,60.9,18.21,0.635473,13.44
"158",2018-03-11,9578.63,723.34,0.831122,1145.17,188.95,6.14,8.27,0.304217,0.223498,0.038716,282.35,1.39,0.513524,531.8,3.6,21.58,91.19,0.350379,0.00421,309.7,0.272858,63.61,19.71,0.682246,14.68
"159",2018-03-12,9205.12,699.83,0.801048,1051.28,178.23,5.83,8.04,0.291765,0.223722,0.036132,259.42,1.34,0.510198,501.3,3.31,20.5,85.91,0.390672,0.004032,291.69,0.261717,59.78,18.46,0.628817,13.78
"160",2018-03-13,9194.85,690.83,0.789711,1064.03,175.78,5.86,10.12,0.290193,0.223026,0.035726,248.07,1.31,0.563841,487.37,3.38,19.92,83.38,0.465787,0.00396,284.37,0.246668,59.59,18.18,0.595122,13.75
"161",2018-03-14,8269.81,614.29,0.701902,949.47,161.1,5.34,8.96,0.248689,0.199562,0.031056,215.56,1.12,0.443609,426.26,3.09,17.15,71.67,0.399253,0.003524,250.68,0.22115,52.18,16.19,0.51839,11.69
"162",2018-03-15,8300.86,611.3,0.697269,943.64,164.48,5.17,9.1,0.240655,0.185709,0.030119,213.31,1.09,0.419737,418.24,3.17,18.41,69.57,0.376528,0.003536,242.99,0.195941,54.83,15.72,0.486085,11.31
"163",2018-03-16,8338.35,601.67,0.68926,977.03,165.45,5.09,9.11,0.229991,0.178878,0.030119,215.7,1.1,0.42442,425.52,2.94,17.78,68.25,0.338381,0.00351,236.75,0.197728,54.25,14.98,0.503941,11.22
"164",2018-03-17,7916.88,552.78,0.637856,949.78,152.97,4.67,8.99,0.206731,0.154763,0.028358,197.91,1.14,0.373861,387.28,2.79,16.32,61.53,0.281779,0.003299,220.48,0.190163,48.48,13.57,0.444696,9.86
"165",2018-03-18,8223.68,538.64,0.658777,938.11,154.07,4.65,8.95,0.220473,0.156155,0.028621,209.63,1.23,0.373338,394.15,2.82,16.79,65.5,0.281759,0.00319,244.38,0.189207,50.7,13.48,0.441154,10.47
"166",2018-03-19,8630.65,556.73,0.74908,994.67,161.14,6.36,8.99,0.250226,0.197648,0.032364,216.77,1.33,0.381644,409.32,3.02,19.65,73.44,0.301993,0.00344,252.62,0.204119,52.37,20.29,0.464974,11.45
"167",2018-03-20,8913.47,557.17,0.709808,1059.12,168.82,6.01,9.16,0.267968,0.204947,0.038112,223.74,1.44,0.391713,428.88,3.29,20.21,76.03,0.310745,0.003651,259.24,0.211607,52.56,20.77,0.534654,12.08
"168",2018-03-21,8929.28,561.73,0.693664,1033.45,169.05,7.03,9.98,0.254636,0.213189,0.037106,218.63,1.37,0.445421,434.51,3.35,19.8,72.95,0.290294,0.003659,260.07,0.208152,51.8,19.77,0.582054,11.86
"169",2018-03-22,8728.47,539.7,0.662743,1011.52,163.67,7.03,10.07,0.243212,0.203481,0.037924,212.71,1.33,0.419292,411.36,3.34,19.67,69.64,0.297499,0.003528,249.26,0.207624,50.67,19.53,0.578416,11.57
"170",2018-03-23,8879.62,539.62,0.643174,1019.43,167.83,7.01,11.74,0.236147,0.189259,0.041137,213.91,1.34,0.40914,427.46,3.47,19.04,68.56,0.278787,0.00356,256.87,0.211858,52.76,18.45,0.554259,11.5
"171",2018-03-24,8668.12,526.44,0.641265,982.3,159.63,6.63,13.09,0.235422,0.189201,0.04978,209.16,1.33,0.419085,424.61,3.91,18.5,65.73,0.282152,0.00359,243.33,0.215019,51.61,18.07,0.5979,11.1
"172",2018-03-25,8495.78,524.29,0.641875,966.88,160.08,6.52,12.78,0.239952,0.184605,0.045311,211.78,1.32,0.406105,411.79,3.93,18.09,65.43,0.288878,0.003505,239.36,0.210988,50.56,18.02,0.595489,10.88
"173",2018-03-26,8209.4,489.95,0.599463,919.25,149.22,5.9,12.06,0.228861,0.167806,0.044378,197.18,1.24,0.371496,390.87,3.52,16.48,59.74,0.2661,0.003289,225.35,0.216878,48.24,16.24,0.659132,10.34
"174",2018-03-27,7833.04,450.12,0.577917,876.33,135.78,5.91,11.51,0.216033,0.154926,0.043075,187.93,1.17,0.342625,354.75,3.02,15.91,55.53,0.249203,0.003145,216.35,0.226107,45.94,15.31,0.637713,9.77
"175",2018-03-28,7954.48,446.28,0.578002,860.52,131.75,6.29,11.64,0.219251,0.160058,0.048817,199.16,1.19,0.351367,351.26,3.14,16.1,57.24,0.253923,0.003141,210.86,0.223775,46.79,15.68,0.633827,9.73
"176",2018-03-29,7165.7,385.97,0.511511,714.27,114.68,6.02,10.2,0.190819,0.146882,0.043002,176.86,1.09,0.280161,329.28,2.79,14.68,51.88,0.221222,0.002827,186.83,0.188864,40.37,14.34,0.5354,8.46
"177",2018-03-30,6890.52,394.64,0.509565,697.01,118.6,6.1,10.35,0.188733,0.147209,0.041277,172.36,1.11,0.287494,311.12,2.81,14.39,50.31,0.220901,0.002763,189.89,0.185911,38.81,14.38,0.513417,8.28
"178",2018-03-31,6973.53,396.46,0.512353,685.25,116.61,5.99,11.06,0.206778,0.155919,0.033972,179.56,1.08,0.280171,305.76,2.86,14.37,50.13,0.221104,0.002819,185.54,0.195289,39.74,14.25,0.547294,8.23
"179",2018-04-01,6844.23,379.61,0.485081,643.03,115.22,5.66,11.07,0.206582,0.150768,0.032152,175.51,0.994798,0.26158,291.53,2.64,13.58,47.3,0.20879,0.002719,182.48,0.186136,39.32,13.46,0.504651,8.09
"180",2018-04-02,7083.8,386.42,0.500688,662.77,119.31,5.89,12.62,0.224878,0.156385,0.035755,177.51,1.03,0.273684,311.81,2.75,14.13,48.82,0.226911,0.002797,193.89,0.199357,41.76,14.39,0.531577,8.75
"181",2018-04-03,7456.11,416.89,0.558044,712.88,134.47,6.13,13.36,0.235691,0.172447,0.034801,189.54,1.11,0.295473,339.85,2.88,15.16,53.64,0.260692,0.00298,206.18,0.211568,46.98,15.23,0.595733,9.52
"182",2018-04-04,6853.84,380.54,0.501631,649.2,118.41,5.73,12.19,0.204108,0.155356,0.030136,170.1,0.990158,0.290161,299.85,2.66,13.64,47.55,0.227384,0.00277,183.4,0.188309,42.35,13.64,0.521539,8.25
"183",2018-04-05,6811.47,383.23,0.495801,646.04,119.13,6.4,12.45,0.19794,0.148758,0.040014,173.31,0.982953,0.286925,301.65,2.7,13.72,47.2,0.224768,0.002714,184.61,0.185819,43.66,13.52,0.545786,8.94
"184",2018-04-06,6636.32,370.29,0.476431,610.43,113.15,5.89,12.26,0.193317,0.144451,0.036918,162,0.935367,0.275062,285.45,2.5,13.15,44.94,0.219099,0.00267,175.63,0.180172,43.86,12.88,0.51904,9.32
"185",2018-04-07,6911.09,385.31,0.487867,640.35,116.26,5.91,12.46,0.201859,0.148794,0.037064,170.12,0.984719,0.304124,297.8,2.6,13.47,46.42,0.222968,0.002802,181.81,0.194678,49.95,13.17,0.540932,9.39
"186",2018-04-08,7023.52,400.51,0.500398,655.26,117.67,5.97,12.12,0.206377,0.156599,0.037632,173.97,1.02,0.327094,310.85,2.64,14.12,49.19,0.23549,0.002843,183.9,0.199976,49.79,13.46,0.569958,9.56
"187",2018-04-09,6770.73,398.53,0.491855,637.03,114.99,5.87,11.87,0.197333,0.153106,0.035756,167.07,0.989505,0.311528,298.4,2.61,13.63,52.93,0.229289,0.002763,177.41,0.187006,48.06,13.46,0.538626,9.1
"188",2018-04-10,6834.76,414.24,0.491931,649.62,114.26,6,12.04,0.199344,0.156347,0.036928,165.57,1.01,0.355836,298.81,2.68,13.65,52.62,0.235359,0.003043,179.72,0.19898,51.01,13.44,0.55965,9.25
"189",2018-04-11,6968.32,430.54,0.539506,666.58,118.29,8.49,12.23,0.212337,0.166029,0.036271,169.16,1.07,0.359287,309.42,2.67,14.59,58.54,0.246886,0.003396,184.78,0.209018,52.36,14.43,0.601094,9.82
"190",2018-04-12,7889.25,492.94,0.628737,734.48,129.34,8.7,12.95,0.24212,0.212233,0.039564,191.94,1.34,0.386811,353.8,3.05,16.17,66.71,0.275733,0.003798,216.41,0.233311,61.15,16.36,0.69086,12.02
"191",2018-04-13,7895.96,492.73,0.638087,738.3,125.35,8.74,13.54,0.24629,0.200532,0.039006,188.87,1.32,0.381543,353.07,2.84,15.61,62.21,0.282566,0.003995,228.14,0.2421,57.97,15.57,0.683492,12.67
"192",2018-04-14,7986.24,501.48,0.632184,738.98,126.29,8.6,13.24,0.250668,0.200853,0.040011,190.42,1.43,0.394007,356.14,2.87,16.02,63.86,0.305177,0.00415,222.04,0.257346,59.37,15.81,0.734964,13.66
"193",2018-04-15,8329.11,531.7,0.682534,780.83,132.04,8.4,13.06,0.290722,0.22139,0.042971,200.62,1.67,0.423946,381.7,2.99,16.75,70.33,0.358358,0.004571,232.18,0.266862,63.73,16.85,0.794809,14.1
"194",2018-04-16,8058.67,511.15,0.663297,766.47,128.34,8.1,12.21,0.284156,0.256646,0.041256,194.1,1.62,0.409538,363.58,3.06,16.12,66.7,0.344979,0.004585,225.46,0.271688,62.35,16.32,0.748151,15.44
"195",2018-04-17,7902.09,502.89,0.656933,757.59,132.93,8.51,11.77,0.300202,0.243724,0.042116,195.75,1.55,0.416794,363.85,2.85,16.07,65.75,0.340167,0.004744,221.93,0.274953,60.55,16.37,0.832962,14.24
"196",2018-04-18,8163.42,524.79,0.708932,888.91,140,9.03,12.28,0.351544,0.260341,0.047521,228.35,1.69,0.44629,421.18,3.02,17.62,72.84,0.375668,0.005412,247.88,0.361764,61.68,17.55,0.921562,15.02
"197",2018-04-19,8294.31,567.89,0.791976,968.64,146.3,9.44,12.35,0.36612,0.272358,0.049392,238.61,1.77,0.482795,431.33,3.05,18.38,74.13,0.38763,0.005824,263.86,0.384186,62.24,18.72,0.910871,15.73
"198",2018-04-20,8845.83,615.72,0.924465,1128.02,155.54,11.45,12.58,0.391165,0.301247,0.053673,271.98,1.97,0.481416,460.41,2.99,19.64,79.03,0.405268,0.005893,281.98,0.407727,66.39,20.31,0.987393,16.23
"199",2018-04-21,8895.58,605.4,0.873103,1154.69,148.93,11.11,13.38,0.375663,0.29058,0.053677,258.18,1.92,0.491349,444.5,2.98,18.69,74.99,0.388677,0.005413,270.64,0.41141,67.35,19.34,0.925737,15.4
"200",2018-04-22,8802.46,621.86,0.869995,1201.22,146.77,11.35,12.88,0.368139,0.285535,0.05242,271.3,2.01,0.499311,467.71,3.17,18.79,73.76,0.386091,0.005539,272.32,0.425449,64.47,19.39,0.989329,15.19
"201",2018-04-23,8930.88,642.55,0.876657,1432.26,152.25,11.61,13.63,0.372128,0.288473,0.058546,283.3,2.13,0.492385,503.39,3.47,20.48,76.22,0.394801,0.005482,297.63,0.435824,65.73,20.5,1,15.85
"202",2018-04-24,9697.5,708.16,0.934781,1426.42,165.78,15.31,15.27,0.40067,0.312875,0.07336,296.04,2.15,0.536824,530.13,4.21,22.25,83.01,0.434433,0.0058,319.66,0.458046,75.77,23.05,1.18,18.16
"203",2018-04-25,8845.74,615.42,0.800607,1284.79,144.76,14.46,13.29,0.339517,0.271654,0.070015,257.14,1.8,0.434367,461.01,3.62,18.58,71.38,0.376121,0.005093,283.6,0.403847,77.51,19.17,1,15.59
"204",2018-04-26,9281.51,662.81,0.852414,1420.41,153.68,15.49,14.65,0.387556,0.294295,0.074566,268.27,2.04,0.490148,503.86,3.5,21.06,77.19,0.403456,0.005627,302.85,0.43925,85.03,21.15,1.14,18.22
"205",2018-04-27,8987.05,647.03,0.813885,1337.85,145.9,16.67,14.33,0.391085,0.288489,0.074037,251.88,1.9,0.452005,472.06,3.55,20.56,72.67,0.388561,0.005422,283.37,0.418297,83.6,19.97,1.07,17.41
"206",2018-04-28,9348.48,683.68,0.863804,1396.25,152.3,18.87,15.2,0.428918,0.357874,0.081662,261.51,2.04,0.484476,494.11,3.73,21.73,76.75,0.420334,0.005357,296.62,0.44105,86.96,21.79,1.2,18.08
"207",2018-04-29,9419.08,688.88,0.872778,1440.3,153.63,21.54,15.06,0.458405,0.365057,0.089145,256.87,2.05,0.515714,498.69,3.77,21.83,91.07,0.427005,0.005459,293.76,0.465133,83.58,23.06,1.29,18.09
"208",2018-04-30,9240.55,669.92,0.837938,1350.05,148.48,17.58,14.31,0.424659,0.343318,0.093777,242.46,1.96,0.544691,472.77,3.62,21.68,84.27,0.40888,0.00521,285.14,0.479718,83.5,22.64,1.18,16.95
"209",2018-05-01,9119.01,673.61,0.841407,1351.28,148.49,18.95,14.16,0.439733,0.358693,0.09336,240.26,1.98,0.550401,478.9,3.65,21.58,84.64,0.404853,0.005144,290.49,0.503444,81.61,22.12,1.2,16.99
"210",2018-05-02,9235.92,687.15,0.859094,1458.72,151.58,19.21,14.41,0.439227,0.37242,0.091397,249.66,2.26,0.564701,481.49,3.71,21.67,84.79,0.420621,0.005273,293.37,0.491364,81.47,22.36,1.32,17.24
"211",2018-05-03,9743.86,779.54,0.884466,1511.97,161.46,17.77,14.65,0.437379,0.369709,0.08734,245.98,2.6,0.567669,503.32,3.93,22.76,87.82,0.43405,0.005641,308.42,0.49158,83.87,22.9,1.47,18.22
"212",2018-05-04,9700.76,785.62,0.895442,1517.33,168.79,17.15,14.33,0.43114,0.360182,0.08681,241.53,2.47,0.582583,486.32,3.89,22.4,84.26,0.431269,0.005269,296.93,0.482687,91.73,22.23,1.74,17.81
"213",2018-05-05,9858.15,816.12,0.905103,1752.1,177.76,17.8,14.37,0.430875,0.366338,0.087102,240.78,2.38,0.571535,505.71,4.06,22.76,84.36,0.426755,0.00518,306.3,0.450836,87.67,22.51,1.64,17.39
"214",2018-05-06,9654.8,792.31,0.871424,1765.69,171.8,17.47,13.94,0.412944,0.350021,0.084778,235.49,2.3,0.538399,485.22,4.03,25.34,83.56,0.418524,0.00497,291.23,0.437427,86,22.92,1.6,16.92
"215",2018-05-07,9373.01,753.72,0.832641,1655.2,164.88,17.98,13.7,0.395702,0.335176,0.083086,233.07,2.26,0.573018,457.99,3.84,23.64,79.29,0.390551,0.004817,281.35,0.405995,87.94,21.57,1.71,16.61
"216",2018-05-08,9234.82,752.86,0.81397,1611.94,159.62,18.14,13.53,0.386371,0.328352,0.083071,223.35,2.45,0.552857,443.78,3.8,22.47,77.08,0.37816,0.005303,275.21,0.391668,85.58,20.87,1.74,16.05
"217",2018-05-09,9325.18,752.28,0.802043,1638.34,157.05,17.94,14.66,0.37797,0.323593,0.081006,227.52,2.28,0.539512,443.16,3.9,21.5,76.33,0.379517,0.005093,275.95,0.379371,85.22,20.2,1.72,16.18
"218",2018-05-10,9043.94,727.28,0.758237,1528.59,149.87,17.54,13.82,0.353962,0.297089,0.073574,218.22,2.14,0.526373,421.34,3.84,19.74,70.18,0.351925,0.00487,264.11,0.383166,86.9,18.59,1.87,15.31
"219",2018-05-11,8441.49,679.59,0.684948,1371.74,137.12,14.9,12.99,0.314252,0.260127,0.065933,197.74,1.84,0.467844,394.21,3.71,17.73,63.4,0.320185,0.004362,238.83,0.348191,86.49,16.23,1.68,13.37
"220",2018-05-12,8504.89,686.05,0.696735,1472.4,141.88,14.25,12.94,0.359937,0.270932,0.068731,201.96,1.9,0.464764,404.53,3.89,18.15,64.76,0.33263,0.004473,245.65,0.363629,85.41,16.4,1.65,13.7
"221",2018-05-13,8723.94,733.5,0.745748,1493.12,144.59,14.94,13.12,0.375852,0.28589,0.075613,209.58,2.01,0.503457,416.84,4.29,18.73,67.76,0.356028,0.004329,260.84,0.389423,91.1,17.48,1.76,14.28
"222",2018-05-14,8716.79,730.55,0.740898,1431.69,147.71,14.02,12.87,0.36968,0.273434,0.072812,215.04,1.95,0.516912,432.71,5.13,18.79,66.46,0.368996,0.00446,312.02,0.404774,102.28,18.06,1.55,14.25
"223",2018-05-15,8510.38,708.87,0.698588,1343.38,139.88,12.99,12.57,0.348445,0.260155,0.068566,205.17,2,0.504004,429.34,5.03,18.26,63.25,0.335998,0.004515,355.47,0.372427,97.32,17.03,1.49,13.57
"224",2018-05-16,8368.83,707.05,0.714081,1280.62,139.27,12.77,12.26,0.334677,0.256375,0.071954,199.21,1.9,0.480891,412.6,4.51,17.76,61.85,0.326662,0.004385,366.85,0.392283,92.54,16.57,1.37,13.17
"225",2018-05-17,8094.32,672.66,0.66731,1206.17,132.77,12.43,12.47,0.313497,0.243664,0.067437,192.99,1.73,0.444447,387.41,4.51,17.04,57.82,0.30394,0.004188,315.93,0.357854,93.6,15.54,1.25,12.41
"226",2018-05-18,8250.97,694.37,0.680294,1207.24,136.06,13,15.14,0.319488,0.245544,0.069387,204.05,1.76,0.456841,395.89,4.7,18,59.68,0.312504,0.004017,358.81,0.361729,104.9,16.07,1.31,12.52
"227",2018-05-19,8247.18,696.53,0.676713,1184.96,135.32,13.17,14.25,0.317234,0.243271,0.069144,197.57,1.75,0.453086,386.53,4.76,17.7,59.17,0.307566,0.004286,345.2,0.348088,107.65,16.07,1.46,12.51
"228",2018-05-20,8513.25,715.37,0.700244,1291.77,139.7,14.01,14.12,0.33281,0.256136,0.077269,203.45,1.83,0.453171,402.08,4.86,18.16,63.51,0.321398,0.004423,352.18,0.351259,111.22,16.8,1.46,13.02
"229",2018-05-21,8418.99,699.22,0.681587,1233.64,134.51,13.51,14.72,0.318115,0.24884,0.082378,198.74,1.72,0.424356,384.79,4.51,17.68,62.46,0.311285,0.004271,329.47,0.344437,116.79,16.32,1.34,12.57
"230",2018-05-22,8041.78,647.74,0.645567,1141.86,128.68,12.27,13.93,0.301084,0.224408,0.074829,176.27,1.63,0.376997,360.39,4.18,16.47,57.38,0.287475,0.003851,314.88,0.309015,109.88,15.16,1.16,11.53
